Product,Name,Rating,CommentHead,Comment,Date
apple-iphone-12-white-128-gb,Vishal Attray,5,Wonderful,"This is my first iOS device, now I understood why people’s are crazy for iPhone , No one can beat the performance of iPhone…. Superb ❤️",5 months ago
apple-iphone-12-white-128-gb,PRAVEEN KUMAR,5,Highly recommended,First Time I  using my dream mobile,5 months ago
apple-iphone-12-white-128-gb,harshavardhan jadhav,5,Terrific,If you got the right offer just go for it,5 months ago
apple-iphone-12-white-128-gb,Aritra Mondal,5,Super!,Woohoo man that’s called an iPhone….😎🙈,5 months ago
apple-iphone-12-white-128-gb,Rajesh Kumar D,5,Awesome,Excellent,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Wonderful,Great at this price,4 months ago
apple-iphone-12-white-128-gb,Sourav Mukherjee,5,Mind-blowing purchase,Except battery this phone is best <3,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,The device is fabulous and ultra smooth for gaming as well as video recording ❤️,4 months ago
apple-iphone-12-white-128-gb,Pradeep Koundal,5,Must buy!,I wanted to have one and ended up buying in the big billion day sale. It was affordable than ever,4 months ago
apple-iphone-12-white-128-gb,Sammi,5,Must buy!,I was waiting from last year Today upgraded iPhone 6 to iPhone 12,4 months ago
apple-iphone-12-white-128-gb,Sayyed  Nasir,5,Brilliant,Good,4 months ago
apple-iphone-12-white-128-gb,Faizur Rahman,4,Very Good,Good,5 months ago
apple-iphone-12-white-128-gb,ABHINAV Kumar,5,Worth every penny,Got delivered today very satisfied with the product. If you want to try apple ecosystem then start with this one,5 months ago
apple-iphone-12-white-128-gb,Syed Sultan Ahmad Rizvi,5,Mind-blowing purchase,Awesome!,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Best in the market!,Excellent phone,5 months ago
apple-iphone-12-white-128-gb,Anil Sannakki,5,Mind-blowing purchase,Nice mobile,5 months ago
apple-iphone-12-white-128-gb,Rohit Kumar  Sharma,5,Simply awesome,It's an amazing product . camera quality is awesome.and the ekart delivery is so fast .,5 months ago
apple-iphone-12-white-128-gb,gursimrat  singh,5,Brilliant,Camera is best in class go for 12 over 13 nd go for 128gb variant. It's worth the price. Feels premium and easy to use in 1 hand,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Worth every penny,Use very nice camera good phoneNice using hand size,5 months ago
apple-iphone-12-white-128-gb,Vishal  Kesharwani,5,Must buy!,Nyc experience with IOS,5 months ago
apple-iphone-12-white-128-gb,Sabari Raja,5,Must buy!,Nice,5 months ago
apple-iphone-12-white-128-gb,Abhijit Teke,5,Classy product,I have been using this phone since 1 month.Best in class camera gives best pictures and colour  reproduction is close to nature.Best Display and much colour accurate. Battery is small but performs much better thanks to A14 and software optimisation.Awesome product from apple.,5 months ago
apple-iphone-12-white-128-gb,NILESH  PANGE,5,Excellent,Best products to buy,5 months ago
apple-iphone-12-white-128-gb,Bharatkumar JevatBhai Chaudhari,5,Super!,My first iPhone I am very happy,5 months ago
apple-iphone-12-white-128-gb,Vijendra Meena,5,Simply awesome,Love it 😘,5 months ago
apple-iphone-12-white-128-gb,Arbaz Khan,5,Awesome,Best in quality ❤️Value for money ✌️,5 months ago
apple-iphone-12-white-128-gb,KEVAL PARIKH,5,Best in the market!,Really super product..thnks u so much Flipkart..,5 months ago
apple-iphone-12-white-128-gb,Renuka Kashyap,5,Must buy!,Iphone is something you will never regret for 🔥❤️,4 months ago
apple-iphone-12-white-128-gb,Hitendra Singh  Panwar,5,Best in the market!,As of now it is working fantastic and to much smoother than others. Delivered at right time. Using from last  10 days feeling awesome. ☺️☺️,4 months ago
apple-iphone-12-white-128-gb,Madasu Gnanesh,5,Must buy!,As a iPhone lover waited to buy this and I got it for very best price through Flipkart,4 months ago
apple-iphone-12-white-128-gb,Ajeetesh Mishra,5,Brilliant,Really happy with my device. Have been an Android user since the beginning. I took the decision to buy iPhone 12 after being impressed by the performance of my iPad. Totally new environment. The device is really good. Camera quality is nice. And battery backup goes above 1 day with normal usage. Also got AirPods and the two complement each other perfectly well. Impressed by Apple.,4 months ago
apple-iphone-12-white-128-gb,Rajakumar Saravanan,5,Terrific purchase,A14 bionic is super fast.,4 months ago
apple-iphone-12-white-128-gb,Raman Rana,5,Mind-blowing purchase,"Awesome product,",5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Really Nice,"First of all super quick delivery by Flipkart. Size, camera, display all perfect. Performance and speed also flawless. Only negative feedback is you get just 64 GB non expandable memory and no power adapter even after paying 48K (bought it during sale).",5 months ago
apple-iphone-12-white-128-gb,Vishal prashant,5,Simply awesome,The phone is so amazing in every aspect. A great deal in 50000,5 months ago
apple-iphone-12-white-128-gb,Amarjit Singh,5,Perfect product!,Perfect,5 months ago
apple-iphone-12-white-128-gb,Dr Sanju  Kurdia,5,Terrific,Awesome,5 months ago
apple-iphone-12-white-128-gb,Irfan  Shaikh,5,Brilliant,Thank you so much for Apple and Flipkart for giving BBD 2021 . First time I used it iPhone mind boggling.I Can’t tell about words about iPhone.,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Best,5 months ago
apple-iphone-12-white-128-gb,Vipul  Lakhtariya,5,Excellent,I just loved it...,5 months ago
apple-iphone-12-white-128-gb,Himanshu Damor,5,Classy product,BEST MOBILE.. CAMERA RESULTS IS AMAZING,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,i am big fan of iphone Good,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Simply awesome,As expected,5 months ago
apple-iphone-12-white-128-gb,Arulmurugan Pidari,5,Just wow!,After a long time I came back to IOS now. This phone gives me a wonderful experience. Safety features are too good. Thanks to flipkart for giving wonderful and safe delivery.I really enjoyed a lot I wish flipkart to continue service like this,5 months ago
apple-iphone-12-white-128-gb,Nirmal Kumar K,5,Flipkart Impressed me at this Big Billion Sale,Received iPhone 12 with very good packaging & Delivered the mobile Day before... Really happy for purchasing the mobile with very good deal...Thanks Flipkart,5 months ago
apple-iphone-12-white-128-gb,Kotesh Vagicharla,5,Classy product,Fabulous,5 months ago
apple-iphone-12-white-128-gb,Vishwajeet  Ekatpure ,5,Brilliant,"Super Deal,Best Buy, Thanks you Flipkart",5 months ago
apple-iphone-12-white-128-gb,KUMARRAJ G K,3,Good,Excellent flipkart fast delivery with good deal,5 months ago
apple-iphone-12-white-128-gb,Aarush,5,Perfect product!,Iphone 12 @ 43700 it's amazing feeling..,5 months ago
apple-iphone-12-white-128-gb,Nilesh kummar Chourasia,4,Delightful,"Grate,,Apple is Apple no other phone like…iPhone",4 months ago
apple-iphone-12-white-128-gb,Ketan  Bisen,5,Awesome,"Got 128GB for 53k ,Best deal for BEST PHONE IN THE MARKET,This phone can easily survive for at-least 5yrs",4 months ago
apple-iphone-12-white-128-gb,Richa Rash,5,Must buy!,"Just wanna say""Thank you Flipkart""",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,awesome,4 months ago
apple-iphone-12-white-128-gb,Sandeep Pareek,5,Excellent,Just wow,4 months ago
apple-iphone-12-white-128-gb,Sandeep Pareek,5,Highly recommended,Just amazing no words,4 months ago
apple-iphone-12-white-128-gb,Ishan Gupta,5,Great product,"Delivered promptly, in perfect condition, opened and checked on spot. The rest is as expected from and iPhone 12. If you’ve wanted it you know the ins and outs, no surprises.",4 months ago
apple-iphone-12-white-128-gb,Nayan  daryani,5,Terrific purchase,"Got it for 30k with exchange and bbd sale totally worth every penny.  Please  do not judge the battery on the basis of its number it lasts much more than 4200mAh capacity of android , I personally shifted from OnePlus because of the Color os integration.",4 months ago
apple-iphone-12-white-128-gb,shubham  rajput,5,Classy product,Nice products,4 months ago
apple-iphone-12-white-128-gb,Raja  Mahesh,4,Value-for-money,Overall good,4 months ago
apple-iphone-12-white-128-gb,Sunil Vaniya,5,Terrific,What a amazing gadget from Apple. Switched from Androids to iOS after 9 years. I must say it is the fluidic mobile I ever have used. And also request to apple to make reasonable products for India.,5 months ago
apple-iphone-12-white-128-gb,Namami Patwa,5,Simply awesome,Thank u flipkart,5 months ago
apple-iphone-12-white-128-gb,TAMSUK ROY,5,Great product,Just Amazing...,5 months ago
apple-iphone-12-white-128-gb,AMIT SHAH,5,Simply awesome,Thank You Flipkart for giving Apple at 51k with 128GB. Dream come True after getting at such a nice price. Affordable price for a middle class people.,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,Amazing quality and perfect camera,5 months ago
apple-iphone-12-white-128-gb,Kiran Lata,5,Highly recommended,Vry nice 👌 👍 👏,5 months ago
apple-iphone-12-white-128-gb,Creator Anas,5,Highly recommended,iPhone is Always Best,5 months ago
apple-iphone-12-white-128-gb,Apoorva.  c,5,Must buy!,Good performance mobile.. worth for money.. this is my 2nd iphone …. Genuine product from Flipkart !! Thanks !!,5 months ago
apple-iphone-12-white-128-gb,Adit Gor,5,Super!,Without any doubt king of phones - iphone,5 months ago
apple-iphone-12-white-128-gb,Sukhsimranjit,5,Super!,First time iOS experience. What a phone…everything great.thanks Flipkart for fast delivery as well as special price on bbd….,4 months ago
apple-iphone-12-white-128-gb,Sandeep Malpotra,3,Decent product,Okay,4 months ago
apple-iphone-12-white-128-gb,MEDISETTI SURESHKUMAR,4,Really Nice,Good mobile and apple is always great,4 months ago
apple-iphone-12-white-128-gb,vishnu reddy,5,Awesome,The best phone ever in every aspect….! almost,4 months ago
apple-iphone-12-white-128-gb,Rupam saha,5,Best in the market!,Absolutely what you want🔥,4 months ago
apple-iphone-12-white-128-gb,Darryl Vaz,5,Classy product,"It's an absolute smashing phone. Always wanted to get my hands on it. Finally, back to the iPhone. There's nothing I can tell that hasn't been said before.",4 months ago
apple-iphone-12-white-128-gb,Kaushik sutariya,2,Expected a better product,pubg not working properly lagging behind plus no proper camera,4 months ago
apple-iphone-12-white-128-gb,Farhan Ajazi,5,Simply awesome,Perfect,4 months ago
apple-iphone-12-white-128-gb,Shubham Agarwal,2,Expected a better product,Touch is not smooth and sound quality can be much better.,4 months ago
apple-iphone-12-white-128-gb,Nikhil  Jadhav ,4,Really Nice,Value for money,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Good choice,Good deal,5 months ago
apple-iphone-12-white-128-gb,Zeeshan Khan,5,Terrific purchase,Bought Iphone 12 128GB. Extremely happy and satisfied with the products. Super quality product and white colour is just awesome.Flipkart service is definitely good. Delivery was timely. Being a Plus member I got access early and was able to order with best price option available. Go for it if your are looking for a phone at 50k - 55k.,5 months ago
apple-iphone-12-white-128-gb,krishna yadav,5,Great product,I am very happy to bought this iphone,5 months ago
apple-iphone-12-white-128-gb,Adarsh Pandey,5,Just wow!,Thank u Flipkart for the 1 day delivery just got my phone and it’s awesome specially the camera 💯 and the battery’ is also good go for it guys it’s totally value for the money,5 months ago
apple-iphone-12-white-128-gb,Vijaysarathy Phadte,5,Highly recommended,"First of all thanks to flipkart for the special price and next day delivery. Coming to the phone, it's green colour is delightful to look at. It's gives the phone a premium look. Sometimes you cannot say it's white or green since the shade of green is like that.Camera: Performance in day light is unparalleled. Night photography could be better but still beats most phones in this price range. Selfie camera is best in segment. Videography is excellent.Battery life: Will last for a day on fu...",5 months ago
apple-iphone-12-white-128-gb,Mahesh Bhosale,5,Super!,I loved it..this is my first iphone ...so happy to have it. Thanks Flipkart for the awesome offers.,5 months ago
apple-iphone-12-white-128-gb,Roji Sharma,3,Fair,"over all good but, but disappointing thing is that they have not provided charger. now i have to buy charger also. this is my first Apple mobile. with my all saving i bought this",5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Nice,Thank you Flipkart for delivering the product before time Over product is genuine and delivered to my door step safely . In terms of performance phone is pretty fast Overall display quality is great I would say it’s same like Samsung note . Interns of performance browsing speed is very low it takes lot of time to open a page and more over Siri doesn’t work it went on silent mode every time Thank you to the whole team of team of Flipkart for follow up and arranging the delivery on my said re...,5 months ago
apple-iphone-12-white-128-gb,Satyam Gire,5,Awesome,Just goo for it,5 months ago
apple-iphone-12-white-128-gb,Gilbert  Pinto,5,Great product,value for money,5 months ago
apple-iphone-12-white-128-gb,Agustine Abraham,5,Wonderful,Just awsome phone buttery smooth performance Just go for it,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,Exceptionally very well.Mange’s the tasks smoothly.worth buying this.,5 months ago
apple-iphone-12-white-128-gb,Naveen  kumar,5,Simply awesome,Best offer in iphones and completely satisfied with the product😊👍,5 months ago
apple-iphone-12-white-128-gb,Mukesh Bhajanthrilu,5,Wonderful,Value for money and one the best & speed smart phone ever Iphone,5 months ago
apple-iphone-12-white-128-gb,Batool Ali,5,Perfect product!,"Awesome Mobile, Money Worth.",5 months ago
